code,name,market,type,industry,price,chg,chg_pct,score,A,B,C,D,E,F,S2h,S2m,etf_trust_5d,etf_rank,etf_chip_cnt,etf_vol_ratio,foreign_days,trust_days,broker_days,broker_conc,margin_ratio,short_ratio,big_chg,rsi,trust_d1,trust_d3,trust_d5,broker_names,broker_silent,broker_known,turnover_pct,holding_rising,trust_holding_pct,trust_pullback,volume_ratio,ma_trend,revenue_months,eps_growth,gpm_improving,tags,signal,signal_desc,scan_date
4706,大恭,上市,STOCK,,0,0,0,22,0,0,0,2,0,1,15,4,0.0,賣超,1,0.8739,0,0,0,0,0.6,0.0,0.0,48.6,0,0,0,{},0,0,-11.1,0,0.0,0,1.69,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
4707,磐亞,上市,STOCK,,0,0,0,24,0,0,0,15,0,0,5,4,0.0,賣超,0,1.1697,0,0,0,0,9.9,0.0,-0.29,63.0,0,0,0,{},0,0,-42.0,0,0.0,0,1.41,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
4711,永純,上市,STOCK,,0,0,0,29,1,0,0,5,0,4,15,4,0.0,賣超,2,1.5742,2,0,0,0,4.2,0.0,0.12,52.1,0,0,0,{},0,0,5.6,0,0.0,0,1.62,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
4714,永捷,上市,STOCK,,0,0,0,25,0,0,0,2,0,4,15,4,0.0,賣超,2,0.628,0,0,0,0,16.3,0.0,0.31,47.1,0,0,0,{},0,0,-20.5,1,0.0,0,1.28,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
4716,大立,上市,STOCK,,0,0,0,7,0,0,0,2,0,0,5,0,0.0,賣超,0,1.4237,0,0,0,0,44.8,0.2,-0.68,50.0,0,0,0,{},0,0,-15.1,0,0.0,0,1.35,0,0,0,0,,NONE,,2026-05-08
4720,德淵,上市,STOCK,,0,0,0,44,0,3,0,15,0,7,15,4,-18.0,賣超,3,2.0631,0,0,0,0,17.8,0.6,0.5,58.6,-1,-5,-18,{},0,0,-21.3,1,0.09,0,1.08,2,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
4721,美琪瑪,上市,STOCK,,0,0,0,30,0,0,0,20,0,1,5,4,0.0,賣超,1,2.0157,0,0,0,0,13.0,0.5,-0.29,70.2,0,0,0,{},0,0,-3.2,1,0.0,0,2.47,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
4722,國精化,上市,STOCK,,0,0,0,44,1,0,0,20,0,4,25,-6,0.0,賣超,2,1.2396,2,0,0,0,63.8,0.8,1.98,75.0,0,0,0,{},0,0,4.6,1,-0.33,0,2.93,2,0,0,0,★籌碼集中 ★大戶接手,NONE,,2026-05-08
4724,宣捷幹細胞,上市,STOCK,,0,0,0,9,0,0,0,2,0,0,5,2,0.0,N/A,0,0.9946,0,0,0,0,0.0,0.0,-0.49,40.4,0,0,0,{},0,0,0.0,0,0.0,0,0.94,0,0,0,0,,NONE,,2026-05-08
4726,永昕,上市,STOCK,,0,0,0,28,0,0,0,3,0,1,15,9,0.0,賣超,1,0.9387,0,0,0,0,0.0,0.0,0.07,34.5,0,0,0,{},0,0,-2.5,0,0.0,0,1.24,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
4728,雙美,上市,STOCK,,0,0,0,44,1,0,0,20,0,4,15,4,0.0,賣超,2,1.3301,1,0,0,0,13.3,0.0,0.03,51.2,0,0,0,{},0,0,6.7,1,0.0,0,4.5,2,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
4729,熒茂,上市,STOCK,,0,0,0,44,1,0,0,20,0,4,15,4,0.0,賣超,2,1.4701,2,0,0,0,10.5,0.0,0.19,59.0,0,0,0,{},0,0,8.7,1,0.0,0,12.52,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
4732,彥臣,上市,STOCK,,0,0,0,20,0,0,0,2,0,1,15,2,0.0,N/A,1,1.4166,0,0,0,0,0.0,0.0,0.01,42.7,0,0,0,{},0,0,0.0,0,0.0,0,0.15,0,0,0,0,★大戶接手,NONE,,2026-05-08
4735,豪展,上市,STOCK,,0,0,0,28,0,0,0,5,0,4,15,4,0.0,賣超,2,1.2576,0,0,0,0,2.5,0.0,0.0,42.7,0,0,0,{},0,0,0.0,1,0.0,0,2.97,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
4736,泰博,上市,STOCK,,0,0,0,27,0,0,0,18,0,0,5,4,0.0,賣超,0,0.9461,0,0,0,0,1.1,0.0,-1.45,50.1,0,0,0,{},0,0,-30.0,0,-0.03,0,1.3,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
4737,華廣,上市,STOCK,,0,0,0,21,6,0,0,0,0,1,5,9,0.0,賣超,1,0.471,4,0,0,0,4.1,0.0,-0.53,39.0,0,0,0,{},0,0,34.5,1,0.0,0,0.94,0,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
4738,大同精化,上市,STOCK,,0,0,0,9,0,0,0,2,0,0,5,2,0.0,N/A,0,1.3019,0,0,0,0,0.0,0.0,-0.03,46.9,0,0,0,{},0,0,0.0,0,0.0,0,0.91,0,0,0,0,,NONE,,2026-05-08
4739,康普,上市,STOCK,,0,0,0,42,0,0,0,12,0,1,25,4,10.0,<前30%,1,1.1704,0,0,0,0,19.0,0.2,0.85,49.6,0,10,10,{},0,0,-23.6,0,-0.01,0,2.05,2,0,0,0,★籌碼集中 ★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
4741,泓瀚,上市,STOCK,,0,0,0,24,0,0,0,15,0,0,5,4,0.0,賣超,0,2.1608,0,0,0,0,18.4,0.1,-0.18,66.0,0,0,0,{},0,0,-9.9,1,0.0,0,0.69,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
4743,合一,上市,STOCK,,0,0,0,20,0,0,0,10,0,1,5,4,0.0,賣超,1,1.1147,0,0,0,0,11.1,0.1,-0.1,44.5,0,0,0,{},0,0,-39.0,1,0.0,0,0.62,1,0,0,0,★籌碼乾淨,NONE,,2026-05-08
4744,皇將,上市,STOCK,,0,0,0,23,1,0,0,10,0,5,5,2,0.0,賣超,0,0.469,2,0,0,0,21.5,0.0,-1.06,46.7,0,0,0,{},0,0,17.4,0,0.0,0,0.24,1,0,0,0,,NONE,,2026-05-08
4745,合富-KY,上市,STOCK,,0,0,0,38,0,0,0,13,0,1,15,9,0.0,賣超,1,1.4101,0,0,0,0,1.1,0.0,0.38,58.6,0,0,0,{},0,0,-40.0,0,0.0,0,3.35,1,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
4746,台耀,上市,STOCK,,0,0,0,40,0,15,0,13,0,3,5,4,1043.0,前30%,1,1.3385,0,9,0,0,7.8,0.0,-1.63,51.2,161,584,1043,{},0,0,-34.2,0,1.39,1,0.74,1,0,0,0,★投信認養中 ★投信護盤 ★籌碼乾淨,NONE,,2026-05-08
4747,強生,上市,STOCK,,0,0,0,21,1,0,0,10,0,1,5,4,0.0,賣超,1,1.8678,2,0,0,0,14.1,0.0,-0.03,40.9,0,0,0,{},0,0,4.9,1,0.0,0,0.96,1,0,0,0,★籌碼乾淨,NONE,,2026-05-08
4749,新應材,上市,STOCK,,0,0,0,32,1,3,0,20,0,1,5,2,-1027.0,賣超,1,1.3361,1,0,0,0,28.4,0.4,-0.37,65.3,-20,-992,-1027,{},0,0,15.5,1,-1.51,0,1.79,2,0,0,0,,NONE,,2026-05-08
4754,國碳科,上市,STOCK,,0,0,0,33,0,0,0,5,0,4,15,9,0.0,賣超,2,1.0976,0,0,0,0,1.4,0.0,0.01,45.4,0,0,0,{},0,0,-2.0,1,0.0,0,2.35,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
4755,三福化,上市,STOCK,,0,0,0,14,0,0,0,0,0,0,5,9,0.0,賣超,0,0.7708,0,0,0,0,7.0,0.0,-0.52,38.9,0,0,0,{},0,0,-26.4,1,0.0,0,1.0,0,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
4760,勤凱,上市,STOCK,,0,0,0,28,1,0,0,20,0,0,5,2,0.0,賣超,0,1.5146,2,0,0,0,31.0,0.4,-0.16,69.6,0,0,0,{},0,0,6.2,0,0.0,0,4.14,2,0,0,0,,NONE,,2026-05-08
4763,材料*-KY,上市,STOCK,,0,0,0,27,0,5,0,2,0,1,15,4,22.0,<前30%,1,0.9131,0,0,0,0,18.8,0.0,0.26,41.7,-5,26,22,{},0,0,-20.2,1,-2.69,1,1.02,0,0,0,0,★投信護盤 ★籌碼乾淨,NONE,,2026-05-08
4764,雙鍵,上市,STOCK,,0,0,0,41,1,0,0,14,0,9,15,2,0.0,賣超,2,0.3107,2,0,0,0,29.5,0.2,0.06,79.3,0,0,0,{},0,0,11.0,1,-0.11,0,0.33,2,0,0,0,★大戶接手,NONE,,2026-05-08
4765,磐采,上市,STOCK,,0,0,0,20,0,0,0,2,0,1,15,2,0.0,N/A,1,0.3697,0,0,0,0,0.0,0.0,0.01,47.0,0,0,0,{},0,0,0.0,0,0.0,0,0.77,0,0,0,0,★大戶接手,NONE,,2026-05-08
4766,南寶,上市,STOCK,,0,0,0,43,0,3,0,20,0,1,15,4,-115.0,賣超,1,1.9514,0,0,0,0,10.0,0.0,0.16,70.6,-37,-64,-115,{},0,0,-23.7,0,-0.79,0,1.21,2,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
4767,誠泰科技,上市,STOCK,,0,0,0,36,1,0,0,5,0,6,15,9,0.0,賣超,2,0.8355,2,0,0,0,0.1,0.0,0.0,55.8,0,0,0,{},0,0,19.2,0,0.0,0,1.72,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
4768,晶呈科技,上市,STOCK,,0,0,0,28,0,0,0,15,0,6,5,2,0.0,賣超,1,0.286,0,0,0,0,34.1,0.2,-0.14,54.8,0,0,0,{},0,0,-3.3,1,0.0,0,1.0,2,0,0,0,,NONE,,2026-05-08
4770,上品,上市,STOCK,,0,0,0,22,0,0,0,2,0,1,15,4,0.0,賣超,1,0.7112,0,0,0,0,6.9,0.0,0.0,44.4,0,0,0,{},0,0,-40.0,0,0.0,0,0.71,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
4771,望隼,上市,STOCK,,0,0,0,12,0,0,0,2,0,1,5,4,0.0,賣超,1,1.0791,0,0,0,0,3.8,0.0,-0.09,47.9,0,0,0,{},0,0,-7.3,1,0.0,0,1.19,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
4772,台特化,上市,STOCK,,0,0,0,29,0,5,0,15,0,0,5,4,-75.0,賣超,0,1.03,0,0,0,0,13.4,0.1,-0.23,57.6,0,0,-75,{},0,0,-1.0,0,-0.13,1,1.93,1,0,0,0,★投信護盤 ★籌碼乾淨,NONE,,2026-05-08
4773,高福,上市,STOCK,,0,0,0,26,0,0,0,8,0,1,15,2,0.0,N/A,1,0.0,0,0,0,0,0.0,0.0,0.0,54.0,0,0,0,{},0,0,0.0,0,0.0,0,1.21,0,0,0,0,★大戶接手,NONE,,2026-05-08
4804,大略-KY,上市,STOCK,,0,0,0,26,1,0,0,0,0,1,15,9,0.0,賣超,1,0.0,1,0,0,0,0.0,0.0,0.0,21.2,0,0,0,{},0,0,0.0,0,0.0,0,0.92,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
4806,桂田文創,上市,STOCK,,0,0,0,21,0,0,0,5,0,2,5,9,0.0,賣超,0,0.7454,0,0,0,0,0.0,0.0,-0.03,52.1,0,0,0,{},0,0,0.0,0,0.0,0,0.6,0,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
4807,日成-KY,上市,STOCK,,0,0,0,45,1,0,0,14,0,1,25,4,0.0,賣超,1,3.2359,1,0,0,0,5.8,0.0,1.17,73.5,0,0,0,{},0,0,23.8,0,0.0,0,0.22,2,0,0,0,★籌碼集中 ★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
4903,聯光通,上市,STOCK,,0,0,0,9,0,0,0,2,0,0,5,2,0.0,賣超,0,0.3931,0,0,0,0,28.2,0.2,-0.61,42.1,0,0,0,{},0,0,-6.7,0,0.0,0,1.23,0,0,0,0,,NONE,,2026-05-08
4904,遠傳,上市,STOCK,,0,0,0,35,1,6,0,5,0,4,15,4,-4402.0,賣超,2,0.8815,1,1,0,0,0.0,0.0,0.06,53.6,481,-1338,-4402,{},0,0,10.2,0,-0.24,0,1.57,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
4905,台聯電,上市,STOCK,,0,0,0,25,0,0,0,2,0,4,15,4,0.0,賣超,2,0.5321,0,0,0,0,1.3,0.0,0.0,48.4,0,0,0,{},0,0,-4.9,1,0.0,0,1.3,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
4906,正文,上市,STOCK,,0,0,0,21,1,5,0,5,0,3,5,2,-1334.0,賣超,1,0.8319,2,0,0,0,25.7,1.9,-0.34,61.3,0,-15,-1334,{},0,0,13.3,1,-0.34,1,10.71,0,0,0,0,★投信護盤,NONE,,2026-05-08
4907,富宇,上市,STOCK,,0,0,0,21,1,0,0,0,0,1,15,4,0.0,賣超,1,0.9148,1,0,0,0,1.3,0.0,0.0,32.0,0,0,0,{},0,0,28.7,0,0.0,0,1.19,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
4908,前鼎,上市,STOCK,,0,0,0,40,1,3,0,18,0,9,5,4,250.0,<前30%,2,0.3639,2,0,0,0,18.6,0.4,-3.84,68.8,0,250,250,{},0,0,2.5,1,0.32,0,0.31,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
4909,新復興,上市,STOCK,,0,0,0,10,0,0,0,2,0,1,5,2,0.0,賣超,1,0.3606,0,0,0,0,24.7,0.5,-0.46,40.8,0,0,0,{},0,0,-33.0,1,0.0,0,1.4,0,0,0,0,,NONE,,2026-05-08
4911,德英,上市,STOCK,,0,0,0,27,0,0,0,2,0,1,15,9,0.0,賣超,1,0.6218,0,0,0,0,1.2,0.0,0.0,40.3,0,0,0,{},0,0,-24.8,0,0.0,0,0.37,0,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
4912,聯德控股-KY,上市,STOCK,,0,0,0,47,1,0,0,18,0,4,15,9,0.0,賣超,2,1.2284,1,0,0,0,20.0,0.0,0.0,60.9,0,0,0,{},0,0,22.5,1,-0.24,0,4.13,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
4915,致伸,上市,STOCK,,0,0,0,41,0,6,0,10,0,6,15,4,1259.0,前20%,1,0.9079,0,1,0,0,2.9,0.0,0.06,44.9,386,485,1259,{},0,0,-63.6,0,-0.93,0,2.87,1,0,0,0,★籌碼乾淨,NONE,,2026-05-08
4916,事欣科,上市,STOCK,,0,0,0,28,5,0,0,2,0,4,15,2,10.0,<前30%,2,0.7571,0,0,0,0,31.0,0.0,0.32,48.7,0,10,10,{},0,0,-15.1,1,-0.27,0,1.98,0,0,0,0,★大戶接手,NONE,,2026-05-08
4919,新唐,上市,STOCK,,0,0,0,36,0,5,0,18,0,6,5,2,14.0,<前30%,2,0.8272,0,0,0,0,25.9,2.4,-0.12,67.6,0,13,14,{},0,0,-7.7,1,0.02,1,2.37,2,0,0,0,★投信護盤,NONE,,2026-05-08
4923,力士,上市,STOCK,,0,0,0,27,0,0,0,18,0,0,5,4,0.0,賣超,0,1.6718,0,0,0,0,10.0,0.3,-0.57,50.8,0,0,0,{},0,0,-10.3,0,0.0,0,0.22,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
4924,欣厚-KY,上市,STOCK,,0,0,0,17,0,0,0,7,0,1,5,4,0.0,賣超,1,1.4359,0,0,0,0,2.6,0.0,-0.27,46.3,0,0,0,{},0,0,-12.4,1,0.0,0,0.17,1,0,0,0,★籌碼乾淨,NONE,,2026-05-08
4925,智微,上市,STOCK,,0,0,0,36,0,0,0,18,0,1,15,2,0.0,N/A,1,1.8156,0,0,0,0,0.0,0.0,0.25,69.4,0,0,0,{},0,0,0.0,0,0.0,0,0.7,2,0,0,0,,NONE,,2026-05-08
4927,泰鼎-KY,上市,STOCK,,0,0,0,14,0,0,0,15,0,0,5,-6,0.0,賣超,0,1.7544,0,0,0,0,60.5,1.0,-0.1,54.6,0,0,0,{},0,0,-26.6,0,0.0,0,0.57,2,0,0,0,,NONE,,2026-05-08
4930,燦星網,上市,STOCK,,0,0,0,28,0,0,0,0,0,4,15,9,0.0,賣超,2,1.2832,0,0,0,0,18.1,0.0,0.0,10.7,0,0,0,{},0,0,-3.8,1,0.0,0,1.68,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
4931,新盛力,上市,STOCK,,0,0,0,20,1,0,0,20,0,0,5,-6,0.0,賣超,0,1.8382,1,0,0,0,65.5,1.0,-0.84,64.2,0,0,0,{},0,0,3.6,0,0.0,0,2.3,2,0,0,0,,NONE,,2026-05-08
4933,友輝,上市,STOCK,,0,0,0,29,1,0,0,18,0,1,5,4,0.0,賣超,1,3.6383,1,0,0,0,7.7,0.0,-0.02,57.5,0,0,0,{},0,0,0.7,1,0.0,0,0.48,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
4934,太極,上市,STOCK,,0,0,0,41,0,0,0,13,0,4,15,9,0.0,賣超,2,0.8546,0,0,0,0,0.0,0.0,0.46,59.7,0,0,0,{},0,0,-2.6,1,0.0,0,1.12,1,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
4935,茂林-KY,上市,STOCK,,0,0,0,25,0,0,0,2,0,4,15,4,0.0,賣超,2,0.7736,0,0,0,0,1.2,0.0,0.0,46.7,0,0,0,{},0,0,-40.3,1,0.0,0,1.86,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
4938,和碩,上市,STOCK,,0,0,0,46,3,0,0,15,0,9,15,4,-3302.0,賣超,3,0.8219,4,0,0,0,0.6,0.0,0.04,63.1,-429,-1045,-3302,{},0,0,17.6,0,0.02,0,1.1,2,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
4939,亞電,上市,STOCK,,0,0,0,43,0,0,0,15,0,6,15,7,0.0,賣超,1,0.5856,0,0,0,0,20.1,0.2,0.05,55.6,0,0,0,{},0,0,-14.6,0,0.0,0,1.77,2,0,0,0,★融資退場,NONE,,2026-05-08
4942,嘉彰,上市,STOCK,,0,0,0,22,10,0,0,2,0,1,5,4,0.0,賣超,1,0.6939,5,0,0,0,2.2,0.0,-0.31,49.5,0,0,0,{},0,0,57.1,1,0.0,0,1.36,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
4943,康控-KY,上市,STOCK,,0,0,0,16,0,0,0,2,0,0,5,9,0.0,N/A,0,1.3143,0,0,0,0,0.0,0.0,-0.01,44.8,0,0,0,{},0,0,0.0,0,0.0,0,0.9,0,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
4946,辣椒,上市,STOCK,,0,0,0,24,1,0,0,5,0,1,15,2,0.0,賣超,1,0.2983,2,0,0,0,0.0,0.0,0.0,40.1,0,0,0,{},0,0,4.9,0,0.0,0,1.04,0,0,0,0,★大戶接手,NONE,,2026-05-08
4949,有成精密,上市,STOCK,,0,0,0,30,0,5,0,15,0,3,5,2,-6.0,賣超,1,0.8369,0,0,0,0,30.9,1.1,-0.39,56.8,0,-2,-6,{},0,0,-7.4,0,0.15,1,0.66,2,0,0,0,★投信護盤,NONE,,2026-05-08
4950,金耘國際,上市,STOCK,,0,0,0,37,1,0,0,15,0,4,15,2,0.0,賣超,2,2.2598,1,0,0,0,0.0,0.0,0.01,49.3,0,0,0,{},0,0,7.1,1,0.0,0,0.34,2,0,0,0,★大戶接手,NONE,,2026-05-08
4951,精拓科,上市,STOCK,,0,0,0,23,1,0,0,14,0,1,5,2,0.0,賣超,1,4.4145,2,0,0,0,22.9,0.2,-5.8,72.1,0,0,0,{},0,0,7.5,0,0.0,0,0.21,2,0,0,0,,NONE,,2026-05-08
4952,凌通,上市,STOCK,,0,0,0,43,0,0,0,20,0,4,15,4,0.0,賣超,2,0.7325,0,0,0,0,6.0,0.0,0.02,60.9,0,0,0,{},0,0,-19.7,1,0.0,0,1.54,2,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
4953,緯軟,上市,STOCK,,0,0,0,31,0,6,0,15,0,1,5,4,14.0,<前30%,1,0.9248,0,1,0,0,3.9,0.0,-0.62,52.6,5,14,14,{},0,0,-25.4,0,0.02,0,1.34,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
4956,光鋐,上市,STOCK,,0,0,0,36,0,5,0,15,0,9,5,2,-9.0,賣超,2,0.4054,0,0,0,0,28.5,0.1,-2.61,57.5,0,-3,-9,{},0,0,-17.1,1,0.16,1,4.13,2,0,0,0,★投信護盤,NONE,,2026-05-08
4958,臻鼎-KY,上市,STOCK,,0,0,0,51,0,8,0,18,0,6,15,4,1215.0,前30%,2,1.6293,0,2,0,0,10.9,0.3,0.31,68.7,199,374,1215,{},0,0,-6.4,0,1.43,1,0.8,2,0,0,0,★投信護盤 ★籌碼乾淨,NONE,,2026-05-08
4960,誠美材,上市,STOCK,,0,0,0,38,0,0,0,15,0,4,15,4,0.0,賣超,2,0.5315,0,0,0,0,14.1,0.1,0.0,58.9,0,0,0,{},0,0,-33.1,1,0.0,0,8.38,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
4961,天鈺,上市,STOCK,,0,0,0,47,4,0,0,20,0,4,15,4,-6.0,賣超,2,1.2496,2,0,0,0,6.7,0.0,0.5,65.4,0,-2,-6,{},0,0,42.0,0,-0.19,0,4.16,2,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
4966,譜瑞-KY,上市,STOCK,,0,0,0,44,1,15,0,20,0,1,5,2,626.0,<前30%,1,2.2861,1,6,0,0,25.0,0.2,-1.19,69.4,461,619,626,{},0,0,26.6,0,0.13,1,3.4,2,0,0,0,★投信認養中 ★投信護盤,NONE,,2026-05-08
4967,十銓,上市,STOCK,,0,0,0,27,6,0,0,18,0,1,5,-3,0.0,賣超,1,1.894,2,0,0,0,51.6,5.0,-0.29,68.3,0,0,0,{},0,0,4.9,1,-0.29,0,0.77,2,0,0,0,,NONE,,2026-05-08
4968,立積,上市,STOCK,,0,0,0,28,0,5,0,15,0,1,5,2,8.0,<前30%,1,1.1423,0,0,0,0,28.0,0.2,-1.17,54.8,0,7,8,{},0,0,-6.4,0,0.0,1,1.19,2,0,0,0,★投信護盤,NONE,,2026-05-08
4971,IET-KY,上市,STOCK,,0,0,0,23,1,0,0,12,0,0,5,5,0.0,賣超,0,0.4244,1,0,0,0,39.0,0.1,-1.02,48.1,0,0,0,{},0,0,1.5,0,-0.32,0,1.73,2,0,0,0,★融資退場,NONE,,2026-05-08
4972,湯石照明,上市,STOCK,,0,0,0,26,1,0,0,5,0,1,15,4,0.0,賣超,1,1.8496,2,0,0,0,0.8,0.0,1.47,28.8,0,0,0,{},0,0,23.8,0,0.0,0,0.56,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
4973,廣穎,上市,STOCK,,0,0,0,49,1,0,0,20,0,1,25,2,0.0,賣超,1,1.6375,1,0,0,0,26.6,0.3,2.89,66.7,0,0,0,{},0,0,3.2,0,0.0,0,2.31,2,0,0,0,★籌碼集中 ★大戶接手,NONE,,2026-05-08
4974,亞泰,上市,STOCK,,0,0,0,34,1,0,0,13,0,1,15,4,0.0,賣超,1,1.058,2,0,0,0,7.2,0.0,0.07,55.7,0,0,0,{},0,0,3.4,0,0.0,0,0.68,1,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
4976,佳凌,上市,STOCK,,0,0,0,25,0,0,0,2,0,4,15,4,0.0,賣超,2,0.7938,0,0,0,0,13.3,0.0,0.37,45.8,0,0,0,{},0,0,-30.8,1,0.0,0,1.56,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
4977,眾達-KY,上市,STOCK,,0,0,0,43,1,5,0,0,0,7,25,5,-9.0,賣超,3,0.6626,1,0,0,0,42.9,0.5,3.21,19.1,-1,-5,-9,{},0,0,11.9,0,0.4,1,0.0,0,0,0,0,★投信護盤 ★籌碼集中 ★大戶接手 ★融資退場,NONE,,2026-05-08
4979,華星光,上市,STOCK,,0,0,0,70,0,12,9,18,0,14,15,2,1372.0,前20%,2,0.4866,0,3,7,17,31.5,1.1,0.24,60.9,188,1411,1372,{},0,1,-9.6,0,0.0,1,1.68,2,0,0,0,★投信護盤,NONE,,2026-05-08
4980,佐臻,上市,STOCK,,0,0,0,36,0,0,0,18,0,1,15,2,0.0,N/A,1,1.7908,0,0,0,0,0.0,0.0,0.0,62.7,0,0,0,{},0,0,0.0,0,0.0,0,0.91,2,0,0,0,,NONE,,2026-05-08
4987,科誠,上市,STOCK,,0,0,0,46,1,0,0,15,0,6,15,9,0.0,賣超,2,0.7314,1,0,0,0,0.0,0.0,0.0,53.1,0,0,0,{},0,0,10.5,0,0.0,0,0.39,2,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
4989,榮科,上市,STOCK,,0,0,0,18,0,0,0,5,0,1,15,-3,0.0,賣超,1,0.3967,0,0,0,0,56.2,0.4,1.05,50.4,0,0,0,{},0,0,-3.3,0,0.0,0,1.24,0,0,0,0,,NONE,,2026-05-08
4991,環宇-KY,上市,STOCK,,0,0,0,29,1,5,0,15,0,1,5,2,-1220.0,賣超,1,1.1699,1,0,0,0,33.6,1.5,-1.42,55.4,-1017,-1212,-1220,{},0,0,10.9,1,-0.49,1,0.81,2,0,0,0,★投信護盤,NONE,,2026-05-08
4994,傳奇,上市,STOCK,,0,0,0,25,0,0,0,2,0,4,15,4,0.0,賣超,2,1.0068,0,0,0,0,14.2,0.0,0.04,49.5,0,0,0,{},0,0,-31.0,1,0.0,0,0.64,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
4995,晶達,上市,STOCK,,0,0,0,36,0,0,0,18,0,1,15,2,0.0,賣超,1,1.7394,0,0,0,0,20.1,0.0,0.0,60.7,0,0,0,{},0,0,-1.0,0,0.0,0,2.09,2,0,0,0,★大戶接手,NONE,,2026-05-08
4999,鑫禾,上市,STOCK,,0,0,0,12,0,0,0,2,0,1,5,4,0.0,賣超,1,1.0498,0,0,0,0,2.1,0.0,-0.03,40.4,0,0,0,{},0,0,-4.4,1,0.0,0,1.85,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
5007,三星,上市,STOCK,,0,0,0,69,6,0,17,15,0,7,15,9,0.0,賣超,3,0.3973,4,0,9,55,0.0,0.0,0.0,55.3,0,0,0,{},0,1,46.2,1,0.0,0,1.12,2,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
5009,榮剛,上市,STOCK,,0,0,0,61,0,7,9,20,0,6,15,4,1188.0,前30%,2,1.6585,0,3,8,17,6.0,0.0,0.31,65.9,300,1193,1188,{},0,1,-6.9,0,0.03,0,1.74,1,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
5011,久陽,上市,STOCK,,0,0,0,31,1,0,0,18,0,3,5,4,0.0,賣超,1,0.7205,1,0,0,0,11.8,0.0,-1.45,54.2,0,0,0,{},0,0,4.9,1,0.0,0,0.6,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
